No,RASdeg,DESdeg,RAJ2000,DEJ2000,RAWdeg,DEWdeg,z,M1450,imag,e_imag,SDSS,KOAjobID,extracted,use
160,182.39386919900002,55.6293112581,182.39387083333332,55.62931111111111,182.3938875,55.6293186,3.587,-27.851608,17.706129999999995,0.014354,J120934.52+553745.5,,,
161,192.488497103,-1.99133483968,192.48849583333333,-1.9913361111111108,192.4885084,-1.9913162,3.665,-27.851463,17.751392000000006,0.026035000000000003,J124957.23-015928.8,26547.0,True,False
162,56.3408794461,16.0516346347,56.34087916666666,16.05163333333333,56.34088249999999,16.051661300000006,2.91,-27.84981,17.3119,0.014683000000000003,J034521.81+160305.8,,,
163,323.246206887,16.5080895979,323.2462083333333,16.508088888888885,323.2461927,16.5080997,3.54,-27.842842,17.69306,0.011659,J213259.09+163029.1,,,
164,40.871325858,3.933196642880002,40.87132499999999,3.933197222222221,40.87134260000001,3.9332181,3.3,-27.839086,17.585226000000002,0.015952,J024329.11+035559.5,,,
165,228.402942436,43.1189761633,228.40294166666664,43.11897499999999,228.4029357,43.1189948,3.287,-27.83761,17.575478,0.015708,J151336.70+430708.3,,,
166,196.79270989,12.5060303929,196.7927083333333,12.506030555555556,196.7927474,12.5060547,3.202,-27.836813,17.516157,0.015884,J130710.25+123021.7,,,
167,345.54603788300005,3.22900598559,345.54603749999984,3.2290055555555552,345.5460203,3.2290042000000003,3.44,-27.836183,17.676989000000006,0.015279,J230211.04+031344.4,,,
168,44.7734780563,0.189427928962,44.77347916666666,0.18942777777777767,44.7734824,0.189428,3.373,-27.831341,17.649721,0.011904,J025905.63+001121.9,,,
169,258.11562654200003,57.9186003628,258.115625,57.91859999999999,258.1156411,57.9186157,3.0081,-27.820917,17.403029999999998,0.014098,J171227.75+575506.9,,,
170,149.671736019,28.4582190549,149.67173749999995,28.458219444444442,149.6717267,28.4582089,3.4,-27.820153,17.676933,0.013287,J095841.21+282729.5,,,
